,loyalty_number,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
12088,765542,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,96566.0,Single,Star,3061.8,Standard,2018,10,,
12089,646023,Ontario,Toronto,P1L 8X8,Male,Bachelor,48726.0,Married,Star,3065.37,Standard,2018,10,,
12090,470952,Ontario,Toronto,P1J 8T7,Male,College,72529.43977379546,Single,Star,3074.11,Standard,2018,5,,
12091,790240,British Columbia,Vancouver,V1E 4R6,Female,College,67290.04354808279,Single,Star,3074.11,Standard,2015,8,,
12092,881871,Ontario,Toronto,P2T 6G3,Female,Bachelor,86011.0,Married,Star,3086.01,Standard,2018,12,,
12093,229612,Ontario,Ottawa,K1F 2R2,Female,Bachelor,81366.0,Married,Star,3087.43,Standard,2012,8,,
12094,852571,Ontario,Toronto,M2M 7K8,Male,Doctor,155273.0,Married,Star,3088.0,Standard,2013,12,,
12095,137161,Ontario,Trenton,K8V 4B2,Male,Bachelor,64526.0,Single,Star,10145.44,2018 Promotion,2018,3,,
12096,608493,Ontario,Toronto,P1W 1K4,Male,College,69077.45995067911,Single,Star,3095.71,Standard,2013,4,,
12097,360240,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,56358.0,Divorced,Star,3095.8,Standard,2018,1,,
12098,199509,Ontario,Toronto,M8Y 4K8,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2015,8,,
12099,279883,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2018,10,,
12100,292497,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2015,11,,
12101,816330,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2018,8,,
12102,876426,Ontario,Toronto,M2M 6J7,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2013,10,,
12103,278213,Quebec,Tremblant,H5Y 2S9,Male,College,64686.51512233575,Single,Star,3097.92,Standard,2017,11,,
12104,653400,Alberta,Edmonton,T9G 1W3,Female,Bachelor,47445.0,Married,Star,3102.79,Standard,2016,5,2018.0,8.0
12105,285776,Ontario,Kingston,M9K 2P4,Female,Bachelor,55206.0,Married,Star,3103.0,Standard,2018,7,,
12106,400470,Alberta,Edmonton,T3G 6Y6,Male,College,63770.54987690471,Married,Star,3107.57,Standard,2015,1,,
12107,690641,British Columbia,Victoria,V10 6T5,Female,Bachelor,71728.0,Single,Star,3115.7,Standard,2012,6,,
12108,655325,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,48743.0,Married,Star,3118.98,Standard,2013,2,,
12109,459835,Ontario,Toronto,M2P 4F6,Female,Bachelor,65025.0,Single,Star,10477.68,2018 Promotion,2018,2,2018.0,10.0
12110,567082,Quebec,Montreal,H2T 2J6,Male,College,62784.13391988445,Married,Star,3123.08,Standard,2015,12,2016.0,8.0
12111,647005,Quebec,Montreal,H2T 2J6,Female,College,68674.57762876312,Married,Star,3123.08,Standard,2017,7,2018.0,3.0
12112,736258,Ontario,Toronto,P1L 8X8,Male,College,62284.83649005875,Married,Star,3123.08,Standard,2018,10,,
12113,966227,Alberta,Edmonton,T9G 1W3,Male,College,69041.20437518408,Married,Star,3123.08,Standard,2018,5,,
12114,871022,Ontario,Toronto,M8Y 4K8,Male,Bachelor,68938.0,Single,Star,10737.68,2018 Promotion,2018,3,,
12115,346163,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57159.0,Divorced,Star,3126.27,Standard,2013,10,,
12116,966059,Quebec,Quebec City,G1B 3L5,Female,Bachelor,67072.0,Married,Star,3129.11,Standard,2013,5,,
12117,369853,Quebec,Hull,J8Y 3Z5,Female,College,66764.0756759976,Single,Star,3133.02,Standard,2018,1,,
12118,267944,Saskatchewan,Regina,S6J 3G0,Male,College,63168.96227314217,Single,Star,3135.58,Standard,2013,12,,
12119,207110,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,68152.0,Married,Star,3136.43,Standard,2017,3,,
12120,348463,Ontario,Toronto,P5S 6R4,Female,Bachelor,68152.0,Married,Star,3136.43,Standard,2012,9,,
12121,764634,Quebec,Montreal,H2T 9K8,Male,Bachelor,63737.0,Married,Star,3141.25,Standard,2015,9,,
12122,453349,Quebec,Quebec City,G1B 3L5,Male,Bachelor,75891.0,Married,Star,3142.81,Standard,2012,8,,
12123,457489,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,58766.0,Married,Star,3155.46,Standard,2014,1,,
12124,864806,Quebec,Quebec City,G1B 3L5,Male,Bachelor,58766.0,Married,Star,3155.46,Standard,2014,7,,
12125,340307,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,66046.0,Single,Star,3157.55,Standard,2013,10,,
12126,922634,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,74530.0,Married,Star,3157.74,Standard,2015,5,,
12127,458963,Ontario,Ottawa,K1F 2R2,Female,Bachelor,103081.0,Married,Star,3163.28,Standard,2012,11,,
12128,599746,Ontario,Toronto,M2M 7K8,Female,College,69560.03966264408,Single,Star,3167.66,Standard,2012,11,,
12129,631704,Alberta,Edmonton,T3G 6Y6,Female,College,64507.3304375586,Single,Star,3167.66,Standard,2014,6,,
12130,254161,Ontario,Toronto,M8Y 4K8,Female,Bachelor,77010.0,Divorced,Star,3167.89,Standard,2013,10,2014.0,9.0
12131,948051,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77010.0,Divorced,Star,3167.89,Standard,2018,6,,
12132,113804,Quebec,Montreal,H2T 2J6,Female,College,61368.560780260756,Married,Star,3173.03,Standard,2016,11,,
12133,336076,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,80013.0,Married,Star,3179.47,Standard,2018,11,,
12134,607275,Ontario,Trenton,K8V 4B2,Female,High School or Below,46395.0,Single,Star,3185.17,Standard,2013,5,,
12135,836374,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,46395.0,Single,Star,3185.17,Standard,2015,5,,
12136,408259,Ontario,Toronto,P1J 8T7,Female,College,71290.90259697745,Single,Star,3189.67,Standard,2017,3,,
12137,812617,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,70435.0,Single,Star,3193.46,Standard,2018,9,,
12138,617079,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77872.0,Married,Star,3196.58,Standard,2016,8,,
12139,675204,Quebec,Montreal,H2Y 2W2,Female,College,64033.33420564025,Single,Star,3199.7,Standard,2016,3,,
12140,375768,Quebec,Montreal,H2T 9K8,Female,College,66761.32032794226,Married,Star,3199.75,Standard,2014,3,,
12141,870169,Ontario,Toronto,P1J 8T7,Male,Bachelor,17682.0,Divorced,Star,10972.07,2018 Promotion,2018,4,,
12142,282041,British Columbia,Vancouver,V6E 3D9,Male,College,71032.31288579082,Married,Star,3200.8,Standard,2013,10,,
12143,585947,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,49977.0,Married,Star,3207.47,Standard,2013,12,,
12144,775562,Ontario,Toronto,M2P 4F6,Male,Bachelor,70226.0,Married,Star,3208.23,Standard,2015,3,2017.0,4.0
12145,224530,Quebec,Montreal,H2Y 2W2,Female,Bachelor,61275.0,Married,Star,3208.92,Standard,2018,12,,
12146,686561,Ontario,Sudbury,M5V 1G5,Female,Bachelor,102682.0,Married,Star,10986.23,2018 Promotion,2018,3,2018.0,11.0
12147,871455,Alberta,Calgary,T3E 2V9,Male,Doctor,126281.0,Divorced,Star,3211.07,Standard,2017,6,2017.0,6.0
12148,758262,Quebec,Montreal,H2T 9K8,Male,Bachelor,49608.0,Married,Star,3215.2,Standard,2016,11,,
12149,287097,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,82234.0,Married,Star,3218.61,Standard,2016,7,,
12150,751594,Quebec,Montreal,H4G 3T4,Male,College,63723.788507274425,Single,Star,3223.22,Standard,2017,3,,
12151,198645,Ontario,Toronto,P1L 8X8,Male,Bachelor,83332.0,Married,Star,3223.33,Standard,2015,2,,
12152,948662,Quebec,Hull,J8Y 3Z5,Female,Bachelor,53571.0,Married,Star,3225.4,Standard,2013,10,,
12153,564138,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2012,7,,
12154,668253,Quebec,Quebec City,G1B 3L5,Male,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2013,4,,
12155,746837,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2012,12,,
12156,983855,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2018,6,,
12157,422121,British Columbia,Whistler,V6T 1Y8,Female,College,66245.41356177471,Single,Star,3233.26,Standard,2016,3,,
12158,135076,Ontario,Toronto,M1R 4K3,Male,Bachelor,87293.0,Married,Star,3235.36,Standard,2016,10,,
12159,602014,British Columbia,Whistler,V6T 1Y8,Male,Doctor,274634.0,Divorced,Star,3237.5,Standard,2012,10,,
12160,520821,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,75990.0,Married,Star,3238.0,Standard,2017,1,,
12161,711853,Ontario,Toronto,M2P 4F6,Male,College,61394.36331973245,Married,Star,11039.32,2018 Promotion,2018,3,,
12162,562737,British Columbia,Dawson Creek,U5I 4F1,Female,Doctor,123647.0,Single,Star,3239.12,Standard,2016,5,,
12163,900151,Quebec,Quebec City,G1B 3L5,Male,Bachelor,97176.0,Divorced,Star,3241.59,Standard,2016,3,,
12164,693494,British Columbia,Victoria,V10 6T5,Male,Bachelor,56567.0,Single,Star,3241.84,Standard,2018,1,,
12165,176278,Ontario,Toronto,M2Z 4K1,Female,Bachelor,81741.0,Divorced,Star,3244.82,Standard,2014,6,,
12166,632103,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,70530.0,Married,Star,3259.89,Standard,2013,6,,
12167,606877,British Columbia,Vancouver,V6E 3Z3,Male,College,70690.7923744114,Divorced,Star,3261.02,Standard,2016,2,,
12168,174743,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2015,6,,
12169,581396,Ontario,Trenton,K8V 4B2,Male,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2017,4,,
12170,740349,Ontario,Kingston,M9K 2P4,Female,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2016,3,2016.0,11.0
12171,183052,Ontario,Toronto,P1W 1K4,Female,Bachelor,52929.0,Single,Star,3267.71,Standard,2016,3,,
12172,725326,British Columbia,Vancouver,V6E 3Z3,Female,College,69683.98963037701,Married,Star,3272.01,Standard,2012,7,,
12173,147754,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,93278.0,Married,Star,3274.04,Standard,2016,10,,
12174,564111,Alberta,Calgary,T3E 2V9,Male,Bachelor,55093.0,Married,Star,3274.19,Standard,2016,1,,
12175,682826,Ontario,Toronto,M2M 7K8,Female,Bachelor,83310.0,Single,Star,3278.53,Standard,2014,7,,
12176,461012,Ontario,Toronto,M8Y 4K8,Male,Bachelor,78224.0,Married,Star,3280.46,Standard,2016,11,,
12177,638506,British Columbia,Kelowna,V09 2E9,Female,Bachelor,78224.0,Married,Star,3280.46,Standard,2016,6,,
12178,605907,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,76495.0,Married,Star,3286.17,Standard,2015,11,,
12179,609009,Quebec,Montreal,H2T 2J6,Female,Bachelor,76495.0,Married,Star,3286.17,Standard,2016,10,,
12180,747681,Ontario,Sudbury,M5V 1G5,Male,Bachelor,54376.0,Married,Star,3286.44,Standard,2014,6,,
12181,199073,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,55648.0,Single,Star,3288.83,Standard,2017,1,,
12182,998465,Quebec,Montreal,H2Y 2W2,Female,Bachelor,47966.0,Married,Star,3289.13,Standard,2017,5,,
12183,240442,Newfoundland,St. John's,A1C 6H9,Male,College,66523.11162637823,Single,Star,3293.25,Standard,2012,8,,
12184,631869,Ontario,Trenton,K8V 4B2,Male,College,61586.542889096825,Single,Star,3297.9,Standard,2014,8,,
12185,816763,British Columbia,Vancouver,V6E 3Z3,Female,College,68631.45679354569,Single,Star,3297.9,Standard,2013,6,,
12186,376862,Quebec,Quebec City,G1B 3L5,Male,Bachelor,75513.0,Divorced,Star,3300.61,Standard,2015,4,,
12187,845699,British Columbia,Vancouver,V6E 3D9,Male,College,70807.75586533552,Single,Star,3300.68,Standard,2015,2,,
12188,604019,Ontario,Toronto,P1W 1K4,Female,College,64279.242819310544,Married,Star,3301.52,Standard,2015,9,,
12189,688615,British Columbia,Vancouver,V5R 1W3,Female,College,65095.03345406506,Married,Star,3301.52,Standard,2018,6,,
12190,912957,Newfoundland,St. John's,A1C 6H9,Male,Master,114637.0,Single,Star,3304.76,Standard,2012,10,,
12191,342044,Ontario,Toronto,M2M 7K8,Female,Bachelor,90298.0,Divorced,Star,3308.0,Standard,2013,7,,
12192,802974,Ontario,Ottawa,K1F 2R2,Female,Master,80838.0,Divorced,Star,11790.5,2018 Promotion,2018,4,,
12193,253282,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,78434.0,Married,Star,3314.55,Standard,2014,2,2018.0,1.0
12194,858674,Quebec,Montreal,H2Y 2W2,Male,Bachelor,86160.0,Married,Star,3317.9,Standard,2015,2,,
12195,850721,Ontario,Toronto,M2M 7K8,Female,Bachelor,83429.0,Married,Star,3323.09,Standard,2017,8,,
12196,793662,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,81863.0,Married,Star,3323.86,Standard,2015,10,,
12197,436719,Quebec,Quebec City,G1B 3L5,Male,College,62489.44470984932,Married,Star,3324.55,Standard,2017,3,,
12198,629966,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,87195.0,Married,Star,3329.89,Standard,2018,9,,
12199,194657,Ontario,Toronto,M8Y 4K8,Male,Bachelor,65526.0,Married,Star,3330.67,Standard,2018,6,,
12200,470323,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,76256.0,Married,Star,3337.98,Standard,2015,9,,
12201,896331,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,60314.0,Single,Star,3339.3,Standard,2012,8,,
12202,709747,Alberta,Banff,T4V 1D4,Female,College,62423.38854784206,Single,Star,3339.76,Standard,2014,5,,
12203,690970,Quebec,Montreal,H2Y 2W2,Male,Bachelor,69249.0,Married,Star,3339.85,Standard,2017,1,,
12204,710145,Quebec,Montreal,H2T 2J6,Female,College,68763.51326139804,Single,Star,3341.68,Standard,2018,9,,
12205,358794,Quebec,Hull,J8Y 3Z5,Male,College,65314.74632781117,Married,Star,3342.18,Standard,2014,9,,
12206,504638,Alberta,Banff,T4V 1D4,Female,College,66981.94674874273,Married,Star,3343.88,Standard,2015,2,2018.0,10.0
12207,937312,Ontario,Toronto,M1R 4K3,Female,College,63158.59958659479,Married,Star,3343.88,Standard,2012,7,,
12208,957557,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,61758.0,Divorced,Star,3343.93,Standard,2013,1,,
12209,393565,Ontario,Toronto,M8Y 4K8,Male,Bachelor,56232.0,Married,Star,3344.81,Standard,2013,4,,
12210,744731,British Columbia,Kelowna,V09 2E9,Male,Bachelor,56232.0,Married,Star,3344.81,Standard,2014,5,2014.0,7.0
12211,420481,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,89051.0,Married,Star,3349.64,Standard,2012,8,,
12212,103043,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,97920.0,Married,Star,3351.21,Standard,2018,12,,
12213,155374,Quebec,Quebec City,G1B 3L5,Male,Bachelor,72416.0,Married,Star,3352.94,Standard,2015,3,,
12214,506793,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,66038.0,Married,Star,3355.53,Standard,2014,1,2016.0,3.0
12215,235930,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,86728.0,Single,Star,3360.44,Standard,2013,12,,
12216,486048,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,86728.0,Single,Star,3360.44,Standard,2013,4,,
12217,288776,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,48629.0,Married,Star,3362.41,Standard,2013,11,,
12218,488679,Ontario,Toronto,M8Y 4K8,Male,Bachelor,48629.0,Married,Star,3362.41,Standard,2016,4,,
12219,872946,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,90548.0,Married,Star,3363.0,Standard,2015,12,,
12220,256013,Ontario,London,M5B 3E4,Female,Bachelor,60997.0,Married,Star,3369.71,Standard,2015,12,,
12221,485196,British Columbia,West Vancouver,V6V 8Z3,Male,College,61966.25500203681,Divorced,Star,3370.07,Standard,2016,6,,
12222,318654,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,100317.0,Divorced,Star,3372.42,Standard,2016,1,,
12223,270248,Quebec,Hull,J8Y 3Z5,Female,College,72210.59595807534,Married,Star,3382.22,Standard,2015,3,,
12224,422320,British Columbia,Vancouver,V6E 3Z3,Male,College,65308.04545766474,Married,Star,3382.22,Standard,2017,6,,
12225,607588,Ontario,Toronto,P5S 6R4,Male,Bachelor,59018.0,Married,Star,12885.79,2018 Promotion,2018,3,,
12226,920637,Ontario,Sudbury,M5V 1G5,Female,Bachelor,71862.0,Single,Star,3384.47,Standard,2012,7,,
12227,919463,Ontario,Toronto,M8Y 4K8,Male,Bachelor,37850.0,Married,Star,16515.01,2018 Promotion,2018,4,,
12228,620990,Ontario,Trenton,K8V 4B2,Male,College,64397.8989519285,Married,Star,3398.01,Standard,2018,5,,
12229,196469,British Columbia,Victoria,V10 6T5,Female,College,68095.24203695789,Single,Star,3398.05,Standard,2014,6,,
12230,192098,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,51176.0,Married,Star,17086.75,2018 Promotion,2018,2,,
12231,996639,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,53075.0,Married,Star,3399.13,Standard,2015,9,,
12232,532422,Ontario,Toronto,P1W 1K4,Male,Bachelor,73930.0,Married,Star,3402.78,Standard,2013,2,,
12233,604822,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,94122.0,Married,Star,3409.68,Standard,2018,11,,
12234,136906,Ontario,Toronto,P1J 8T7,Female,Bachelor,54104.0,Married,Star,3412.57,Standard,2014,4,,
12235,518578,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,54104.0,Married,Star,3412.57,Standard,2015,12,2017.0,6.0
12236,142686,Ontario,Toronto,M8Y 4K8,Female,Bachelor,63025.0,Divorced,Star,3417.2,Standard,2016,7,,
12237,717565,Ontario,Kingston,M9K 2P4,Male,Bachelor,84929.0,Married,Star,3417.95,Standard,2012,7,,
12238,982508,Ontario,Toronto,M8Y 4K8,Female,Bachelor,61376.0,Married,Star,3419.11,Standard,2017,2,,
12239,290445,British Columbia,Vancouver,V1E 4R6,Male,College,65716.76427608606,Married,Star,3420.45,Standard,2016,5,,
12240,344998,Ontario,Toronto,M8Y 4K8,Female,College,67834.88297475028,Married,Star,3420.45,Standard,2016,10,,
12241,599483,Quebec,Montreal,H4G 3T4,Female,Master,75327.0,Married,Star,3420.66,Standard,2014,2,,
12242,716948,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,104947.0,Single,Star,3423.82,Standard,2013,7,,
12243,778920,Quebec,Tremblant,H5Y 2S9,Male,Doctor,299662.0,Married,Star,3423.97,Standard,2016,2,,
12244,137227,Ontario,Ottawa,K1F 2R2,Male,Bachelor,53269.0,Single,Star,3425.73,Standard,2017,4,,
12245,251020,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,94374.0,Married,Star,3433.82,Standard,2015,3,2015.0,11.0
12246,223958,Ontario,Toronto,M2M 7K8,Male,Bachelor,78993.0,Married,Star,3435.25,Standard,2017,5,,
12247,267245,Ontario,Trenton,K8V 4B2,Male,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2014,12,,
12248,269565,Ontario,Toronto,P1J 8T7,Male,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2018,1,,
12249,383891,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2014,7,,
12250,493827,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2014,4,2014.0,12.0
12251,707716,Ontario,Toronto,M2M 7K8,Female,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2013,9,,
12252,991371,Ontario,Toronto,P1J 8T7,Female,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2012,7,,
12253,997857,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2016,6,2016.0,8.0
12254,696609,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54231.0,Single,Star,3436.45,Standard,2016,5,,
12255,836720,Ontario,Toronto,M2Z 4K1,Female,Bachelor,84750.0,Married,Star,18453.58,2018 Promotion,2018,2,,
12256,803529,Quebec,Montreal,H2Y 4R4,Female,High School or Below,68437.0,Married,Star,3440.36,Standard,2014,7,,
12257,290964,New Brunswick,Fredericton,E3B 2H2,Male,College,71571.60993255337,Married,Star,3444.17,Standard,2017,11,,
12258,325367,Ontario,Toronto,M2Z 4K1,Male,College,68314.58020665136,Married,Star,3444.97,Standard,2017,5,,
12259,263055,Ontario,Ottawa,K1F 2R2,Female,Bachelor,76825.0,Married,Star,3452.03,Standard,2013,7,,
12260,856654,Quebec,Montreal,H2T 2J6,Male,Bachelor,80036.0,Married,Star,3452.41,Standard,2013,4,,
12261,721423,Quebec,Tremblant,H5Y 2S9,Female,College,68315.42903518975,Single,Star,3455.17,Standard,2012,9,,
12262,807902,New Brunswick,Moncton,E1A 2A7,Female,College,64535.548323174284,Single,Star,3455.17,Standard,2016,8,,
12263,587619,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81959.0,Divorced,Star,3455.23,Standard,2012,4,,
12264,439675,Ontario,Toronto,M8Y 4K8,Male,College,66377.22881893838,Married,Star,3457.15,Standard,2014,3,,
12265,960309,Quebec,Montreal,H2T 2J6,Female,College,63244.1673349773,Married,Star,3459.23,Standard,2017,6,,
12266,215651,Ontario,Toronto,P1W 1K4,Female,College,69744.52773181627,Single,Star,3467.32,Standard,2017,7,,
12267,115198,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,55845.0,Married,Star,3469.84,Standard,2012,9,,
12268,700145,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,101339.0,Married,Star,3470.18,Standard,2016,5,,
12269,478785,British Columbia,Vancouver,V6E 3D9,Male,College,72417.49107943437,Married,Star,3475.07,Standard,2017,6,,
12270,148453,British Columbia,Vancouver,V5R 1W3,Female,College,64046.160840314,Single,Star,3479.14,Standard,2018,7,,
12271,790123,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,80722.0,Married,Star,3479.26,Standard,2016,12,,
12272,895778,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,80722.0,Married,Star,3479.26,Standard,2018,8,,
12273,283994,Ontario,Toronto,P2T 6G3,Male,Bachelor,57542.0,Married,Star,3479.76,Standard,2017,3,,
12274,415067,Quebec,Quebec City,G1B 3L5,Male,College,70529.08469665922,Single,Star,3482.04,Standard,2013,8,,
12275,278676,Ontario,Toronto,M2Z 4K1,Male,Bachelor,79589.0,Married,Star,3482.69,Standard,2013,1,,
12276,694168,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,57011.0,Divorced,Star,3484.14,Standard,2017,2,2017.0,10.0
12277,475713,British Columbia,Whistler,V6T 1Y8,Female,College,62516.62880691044,Single,Star,3486.7,Standard,2016,11,,
12278,677068,Quebec,Montreal,H2T 9K8,Female,College,63039.84203633642,Single,Star,3486.7,Standard,2018,5,,
12279,702284,British Columbia,Victoria,V10 6T5,Female,College,70983.00894978302,Married,Star,3489.28,Standard,2014,11,,
12280,790303,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,98485.0,Divorced,Star,3490.03,Standard,2015,12,,
12281,107835,Ontario,Toronto,P1J 8T7,Female,Doctor,50363.0,Single,Star,3495.89,Standard,2018,9,,
12282,203950,Ontario,Ottawa,K1F 2R2,Female,Bachelor,78145.0,Married,Star,3497.48,Standard,2017,8,,
12283,146354,Ontario,Toronto,M2M 7K8,Female,Bachelor,97324.0,Married,Star,3500.45,Standard,2018,1,,
12284,512262,British Columbia,Whistler,V6T 1Y8,Female,College,67759.58271968056,Married,Star,3500.86,Standard,2014,8,,
12285,652394,Quebec,Montreal,H2Y 2W2,Female,College,68025.51016776814,Married,Star,3500.86,Standard,2014,12,,
12286,762355,Ontario,Toronto,P1W 1K4,Female,High School or Below,62283.0,Married,Star,3508.57,Standard,2012,8,,
12287,788759,Quebec,Tremblant,H5Y 2S9,Male,High School or Below,62283.0,Married,Star,3508.57,Standard,2016,5,,
12288,834081,Ontario,Ottawa,K1G 4Z0,Female,College,67485.3954908749,Single,Star,3515.46,Standard,2014,4,,
